Coder,Dir,Image,Modified,Object,Comments,ObjectCount,StudyRelated,Food,Clothing,Toy,Book,Electronic,Plant,Animal,ToolWork,ToolMealtime,OtherLargeImmovable,OtherSynthetic,OtherNatural,None,Exclude,Unsure,Flagged,Skipped
Annotator,BER38-14moF,003640.03.gif,2022-02-16 15:28:58,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,003645.00.gif,2022-02-16 15:28:58,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,003650.01.gif,2022-02-16 15:29:16,jacket,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Annotator,BER38-14moF,003655.01.gif,2022-02-16 15:29:25,jacket,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Annotator,BER38-14moF,003700.02.gif,2022-02-16 15:29:33,jacket,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Annotator,BER38-14moF,003705.02.gif,2022-02-16 15:29:43,jacket,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Annotator,BER38-14moF,003710.03.gif,2022-02-16 15:29:54,jacket,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Annotator,BER38-14moF,003715.03.gif,2022-02-16 16:36:57,jacket,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Annotator,BER38-14moF,003720.00.gif,2022-02-16 16:37:05,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,003725.01.gif,2022-02-16 16:37:12,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,003730.01.gif,2022-02-16 16:38:20,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,003735.02.gif,2022-02-16 16:38:20,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,003740.02.gif,2022-02-16 16:38:21,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,003745.03.gif,2022-02-16 16:38:21,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,003750.00.gif,2022-02-16 16:38:22,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,003755.01.gif,2022-02-16 16:38:23,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,003800.01.gif,2022-02-16 16:39:28,couch,climbing,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Annotator,BER38-14moF,003805.02.gif,2022-02-16 16:39:31,couch,climbing,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Annotator,BER38-14moF,003810.02.gif,2022-02-16 16:41:59,,"hands on couch, no longer climbing",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,003815.03.gif,2022-02-16 16:42:12,,"hands on couch, no longer climbing",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,003820.03.gif,2022-02-16 16:42:20,,"hands on couch, no longer climbing",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,003825.00.gif,2022-02-16 16:42:47,stuffed ballerina,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Annotator,BER38-14moF,003830.01.gif,2022-02-16 16:43:10,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,003835.01.gif,2022-02-16 16:43:11,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,003840.02.gif,2022-02-16 16:43:20,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,003845.02.gif,2022-02-16 16:43:28,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,003850.03.gif,2022-02-16 16:43:36,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,003855.03.gif,2022-02-16 16:43:43,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,003900.00.gif,2022-02-16 16:43:51,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,003905.01.gif,2022-02-16 16:44:01,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,003910.01.gif,2022-02-16 16:44:14,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,003915.02.gif,2022-02-16 16:44:22,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,003920.02.gif,2022-02-16 16:44:37,couch,climbing,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Annotator,BER38-14moF,003925.03.gif,2022-02-16 16:44:45,couch,climbing,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Annotator,BER38-14moF,003930.00.gif,2022-02-16 16:44:59,couch,climbing,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Annotator,BER38-14moF,003935.01.gif,2022-02-16 16:45:19,couch,climbing,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Annotator,BER38-14moF,003940.01.gif,2022-02-16 16:45:19,couch,climbing,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Annotator,BER38-14moF,003945.02.gif,2022-02-16 16:45:27,couch,climbing,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Annotator,BER38-14moF,003950.02.gif,2022-02-16 16:45:50,,"couch, not actively climbing",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,003955.03.gif,2022-02-16 16:45:51,,"couch, not actively climbing",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004000.03.gif,2022-02-16 16:45:58,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004005.00.gif,2022-02-16 16:46:06,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004010.01.gif,2022-02-16 16:46:14,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004015.01.gif,2022-02-16 16:46:30,"sippy cup, juice",,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Annotator,BER38-14moF,004020.02.gif,2022-02-16 16:46:38,"sippy cup, juice",,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Annotator,BER38-14moF,004025.02.gif,2022-02-16 16:46:45,"sippy cup, juice",,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Annotator,BER38-14moF,004030.03.gif,2022-02-16 16:46:54,"sippy cup, juice",,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Annotator,BER38-14moF,004035.03.gif,2022-02-16 16:47:02,"sippy cup, juice",,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Annotator,BER38-14moF,004040.00.gif,2022-02-16 16:47:14,"sippy cup, juice",,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Annotator,BER38-14moF,004045.01.gif,2022-02-16 16:47:22,"sippy cup, juice",,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Annotator,BER38-14moF,004050.01.gif,2022-02-16 16:47:34,"sippy cup, juice",,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Annotator,BER38-14moF,004055.02.gif,2022-02-16 16:48:13,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004100.02.gif,2022-02-16 16:48:27,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004105.03.gif,2022-02-16 16:48:47,,couch contact but i don't know if this should be handling,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004110.00.gif,2022-02-16 16:48:54,,couch contact but i don't know if this should be handling,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004115.01.gif,2022-02-16 16:49:01,,couch contact but i don't know if this should be handling,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004120.01.gif,2022-02-16 16:49:08,,couch contact but i don't know if this should be handling,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004125.02.gif,2022-02-16 16:49:15,,couch contact but i don't know if this should be handling,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004130.02.gif,2022-02-16 16:49:36,,couch contact but i don't know if this should be handling,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004135.03.gif,2022-02-16 16:49:36,,couch contact but i don't know if this should be handling,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004140.03.gif,2022-02-16 16:49:44,,couch contact but i don't know if this should be handling,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004145.00.gif,2022-02-16 16:49:52,,couch contact but i don't know if this should be handling,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004150.01.gif,2022-02-16 16:50:26,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004155.01.gif,2022-02-16 16:50:24,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004200.02.gif,2022-02-16 16:50:22,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004205.02.gif,2022-02-16 16:50:35,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004210.03.gif,2022-02-16 16:50:42,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004215.03.gif,2022-02-16 16:50:48,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004220.00.gif,2022-02-16 16:51:01,couch,climbing,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Annotator,BER38-14moF,004225.01.gif,2022-02-16 16:51:09,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004230.01.gif,2022-02-16 16:51:15,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004235.02.gif,2022-02-16 16:51:21,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004240.02.gif,2022-02-16 16:51:29,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004245.03.gif,2022-02-16 16:51:36,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004250.00.gif,2022-02-16 16:51:43,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004255.01.gif,2022-02-16 16:51:52,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004300.01.gif,2022-02-16 16:51:59,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004305.02.gif,2022-02-16 16:52:05,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004310.02.gif,2022-02-16 16:52:12,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004315.03.gif,2022-02-16 16:52:19,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004320.03.gif,2022-02-16 16:52:26,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004325.00.gif,2022-02-16 16:52:32,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004330.01.gif,2022-02-16 16:53:26,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004335.01.gif,2022-02-16 16:53:26,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004340.02.gif,2022-02-16 16:53:27,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004345.02.gif,2022-02-16 16:53:27,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004350.03.gif,2022-02-16 16:53:27,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004355.03.gif,2022-02-16 16:53:27,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004400.00.gif,2022-02-16 16:53:32,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004405.01.gif,2022-02-16 16:53:32,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004410.01.gif,2022-02-16 16:53:33,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004415.02.gif,2022-02-16 16:53:34,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004420.02.gif,2022-02-16 16:53:47,couch,using couch to push herself up,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Annotator,BER38-14moF,004425.03.gif,2022-02-16 16:53:55,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004430.00.gif,2022-02-16 16:54:17,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004435.01.gif,2022-02-16 16:54:17,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004440.01.gif,2022-02-16 16:54:30,couch,using couch to pull herself up,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Annotator,BER38-14moF,004445.02.gif,2022-02-16 16:55:52,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004450.02.gif,2022-02-16 16:55:53,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004455.03.gif,2022-02-16 16:55:54,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004500.03.gif,2022-02-16 16:55:54,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004505.00.gif,2022-02-16 16:55:55,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004510.01.gif,2022-02-16 16:55:56,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004515.01.gif,2022-02-16 16:55:57,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004520.02.gif,2022-02-16 16:56:01,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004525.02.gif,2022-02-16 16:56:23,couch,using couch to pull herself up,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Annotator,BER38-14moF,004530.03.gif,2022-02-16 16:56:31,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004535.03.gif,2022-02-16 16:59:40,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004540.00.gif,2022-02-16 16:59:40,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004545.01.gif,2022-02-16 16:59:40,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004550.01.gif,2022-02-16 16:59:40,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004555.02.gif,2022-02-16 16:59:41,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004600.02.gif,2022-02-16 16:59:41,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004605.03.gif,2022-02-16 16:59:41,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004610.00.gif,2022-02-16 16:59:42,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004615.01.gif,2022-02-16 16:59:43,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004620.01.gif,2022-02-16 16:59:43,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004625.02.gif,2022-02-16 16:59:44,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004630.02.gif,2022-02-16 16:59:44,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004635.03.gif,2022-02-16 16:59:44,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004640.03.gif,2022-02-16 16:59:44,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004645.00.gif,2022-02-16 16:59:44,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004650.01.gif,2022-02-16 16:59:45,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004655.01.gif,2022-02-16 16:59:45,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004700.02.gif,2022-02-16 16:59:45,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004705.02.gif,2022-02-16 16:59:45,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004710.03.gif,2022-02-16 16:59:46,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004715.03.gif,2022-02-16 16:59:46,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004720.00.gif,2022-02-16 16:59:46,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004725.01.gif,2022-02-16 16:59:47,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004730.01.gif,2022-02-16 16:59:47,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004735.02.gif,2022-02-16 16:59:47,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004740.02.gif,2022-02-16 16:59:47,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004745.03.gif,2022-02-16 16:59:48,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004750.00.gif,2022-02-16 16:59:48,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004755.01.gif,2022-02-16 16:59:48,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004800.01.gif,2022-02-16 16:59:48,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004805.02.gif,2022-02-16 16:59:48,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004810.02.gif,2022-02-16 16:59:49,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004815.03.gif,2022-02-16 16:59:51,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004820.03.gif,2022-02-16 16:59:51,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004825.00.gif,2022-02-16 16:59:51,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004830.01.gif,2022-02-16 16:59:51,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004835.01.gif,2022-02-16 16:59:52,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004840.02.gif,2022-02-16 16:59:52,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004845.02.gif,2022-02-16 16:59:52,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004850.03.gif,2022-02-16 16:59:52,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004855.03.gif,2022-02-16 16:59:52,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004900.00.gif,2022-02-16 16:59:53,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004905.01.gif,2022-02-16 16:59:53,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004910.01.gif,2022-02-16 16:59:55,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004915.02.gif,2022-02-16 16:59:55,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004920.02.gif,2022-02-16 16:59:56,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004925.03.gif,2022-02-16 16:59:56,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004930.00.gif,2022-02-16 16:59:56,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004935.01.gif,2022-02-16 16:59:56,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004940.01.gif,2022-02-16 16:59:58,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004945.02.gif,2022-02-16 16:59:59,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004950.02.gif,2022-02-16 17:00:00,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,004955.03.gif,2022-02-16 17:00:00,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005000.03.gif,2022-02-16 17:00:01,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005005.00.gif,2022-02-16 17:00:03,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005010.01.gif,2022-02-16 17:00:03,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005015.01.gif,2022-02-16 17:00:04,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005020.02.gif,2022-02-16 17:00:05,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005025.02.gif,2022-02-16 17:00:05,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005030.03.gif,2022-02-16 17:00:06,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005035.03.gif,2022-02-16 17:00:13,jacket,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Annotator,BER38-14moF,005040.00.gif,2022-02-16 17:00:36,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005045.01.gif,2022-02-16 17:00:44,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005050.01.gif,2022-02-16 17:01:07,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005055.02.gif,2022-02-16 17:01:07,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005100.02.gif,2022-02-16 17:01:08,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005105.03.gif,2022-02-16 17:01:12,jacket,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Annotator,BER38-14moF,005110.00.gif,2022-02-16 17:01:20,jacket,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Annotator,BER38-14moF,005115.01.gif,2022-02-16 17:01:27,jacket,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Annotator,BER38-14moF,005120.01.gif,2022-02-16 17:01:35,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005125.02.gif,2022-02-16 17:01:58,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005130.02.gif,2022-02-16 17:01:58,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005135.03.gif,2022-02-16 17:01:58,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005140.03.gif,2022-02-16 17:01:58,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Annotator,BER38-14moF,005145.00.gif,2022-02-16 17:02:17,"sippy cup, juice",,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
